image_id,geometry,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,incidence_angle,image_id,area
93,"POLYGON ((3.41076362 6.54026833, 3.41100473 6.41456875, 3.41100398 6.41379184, 3.41080051 6.29291759, 3.537823 6.29203765, 3.53800688 6.41338797, 3.53800751 6.41416792, 3.53774828 6.54035326, 3.41076362 6.54026833))",af566c8f-5bae-475a-af52-9e4742b361fd,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-02-07T09:33:36Z', 'processingDate': '2022-01-23T12:55:01.163Z', 'azimuthAngle': 180.0304047749415, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8f79035f-47c4-4e19-8f7a-dcac54182588', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01114901365328', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [3.4743855667798873, 6.416189289123202], 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': 'mmcat_8e6c032af304684010d96dd4ebaf563b', 'publicationDate': '2022-01-23T12:57:26.945805163Z', 'illuminationElevationAngle': 54.712103650985114, 'productType': 'mono', 'expirationDate': '2032-02-05T09:32:25.010027979Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -2.137888263002254, 'illuminationAzimuthAngle': 138.08414833419812, 'incidenceAngleAlongTrack': -4.9350878843104855, 'incidenceAngle': 5.369044649686996, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",af566c8f-5bae-475a-af52-9e4742b361fd,airbus,2022-01-23T10:20:38.668Z,,,1.0,0.3,HOURS,406800,5.369044649686996,76,385.07320021819544
94,"POLYGON ((3.38650483 6.69092368, 3.38675062 6.50890971, 3.57110793 6.51163574, 3.57130759 6.69292683, 3.38650483 6.69092368))",baea8079-8411-4881-9afd-a9ed09028575,phr,phr,oneatlas,"{'commercialReference': 'SO22002515', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202201221017230_FR1_PX_E003N06_0615_01800', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-23T02:06:01.132311504Z', 'processingDate': '2022-01-23T00:54:16.006', 'parentIdentifier': 'DS_PHR1A_202201221018000_FR1_PX_E003N06_0615_01804', 'azimuthAngle': 180.0063053837828, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'bc9c41a9-c522-4159-a973-8470926737b1', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [3.4789062093779655, 6.600921078081392], 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': '6af54654-12b9-4b9a-bfc1-00022c27006f', 'publicationDate': '2022-01-23T02:06:01.132311504Z', 'illuminationElevationAngle': 54.12769937961277, 'productType': 'bundle', 'expirationDate': '2023-01-23T02:06:01.132316234Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 8.520667678856524, 'illuminationAzimuthAngle': 137.4004569563269, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -5.044806840888738, 'incidenceAngle': 9.86468861665137, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202201221018000_FR1_PX_E003N06_0615_01804', 'organisationName': 'AIRBUS DS GEO'}",baea8079-8411-4881-9afd-a9ed09028575,airbus,2022-01-22T10:18:00.055Z,,,0.0,0.5,MINUTES,330700,9.86468861665137,77,410.0531475808526
95,"POLYGON ((3.22389561 6.85268284, 3.22420465 6.66038245, 3.41770321 6.6715174, 3.4178698 6.86262863, 3.22389561 6.85268284))",9e1d76e1-37d8-4dd2-bc8c-e6909d9ae098,phr,phr,oneatlas,"{'commercialReference': 'SO22002514', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202201221017043_FR1_PX_E003N06_0419_01783', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-23T01:35:42.230252774Z', 'processingDate': '2022-01-23T00:31:15.249', 'parentIdentifier': 'DS_PHR1A_202201221017413_FR1_PX_E003N06_0419_01787', 'azimuthAngle': 179.9847337891145, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '6aea14e2-09c7-4515-9ecb-f9642bd5736d', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [3.320882703876767, 6.761508086106812], 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': '10354301-a6c9-46f2-a155-5b0aeb495d9f', 'publicationDate': '2022-01-23T01:35:42.230252774Z', 'illuminationElevationAngle': 53.735890287949, 'productType': 'bundle', 'expirationDate': '2023-01-23T01:35:42.230257198Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 12.44245592890128, 'illuminationAzimuthAngle': 137.0930109811552, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -14.60982394958442, 'incidenceAngle': 18.85547160725315, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202201221017413_FR1_PX_E003N06_0419_01787', 'organisationName': 'AIRBUS DS GEO'}",9e1d76e1-37d8-4dd2-bc8c-e6909d9ae098,airbus,2022-01-22T10:17:41.305Z,,,0.0,0.5,MINUTES,77460,18.85547160725315,78,454.0770537825011
96,"POLYGON ((3.06724215 6.85300669, 3.06747609 6.66563017, 3.25811966 6.67274726, 3.25827216 6.85882747, 3.06724215 6.85300669))",c255a599-1140-4e09-9b1f-58aa503034ed,phr,phr,oneatlas,"{'commercialReference': 'SO22002515', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202201221017138_FR1_PX_E003N06_0219_01800', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-23T01:13:37.56806141Z', 'processingDate': '2022-01-23T00:31:32.432', 'parentIdentifier': 'DS_PHR1A_202201221017508_FR1_PX_E003N06_0219_01804', 'azimuthAngle': 179.9699983813171, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '504b9c0f-d5d8-4eb3-9bb6-0978a885899e', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [3.162757151669739, 6.762231692674986], 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': '6e2ab4a9-40a0-4762-91c6-fd2f415159d4', 'publicationDate': '2022-01-23T01:13:37.56806141Z', 'illuminationElevationAngle': 53.62761735889865, 'productType': 'bundle', 'expirationDate': '2023-01-23T01:13:37.568072156Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 12.76911950390464, 'illuminationAzimuthAngle': 136.9197472962679, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -9.013644728684032, 'incidenceAngle': 15.46294322621716, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202201221017508_FR1_PX_E003N06_0219_01804', 'organisationName': 'AIRBUS DS GEO'}",c255a599-1140-4e09-9b1f-58aa503034ed,airbus,2022-01-22T10:17:50.805Z,,,0.0,0.5,MINUTES,54980,15.46294322621716,79,435.66160881772663
97,"POLYGON ((2.74909728 6.85583416, 2.75132494 6.31636908, 3.35122039 6.33294475, 3.35306854 6.86866176, 2.74909728 6.85583416))",78cd5e29-de3a-40fc-af53-026579f897b8,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202201220952361_FR1_FR1_FR1_FR1_E003N07_01546', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-02-05T13:38:58Z', 'processingDate': '2022-01-22T11:38:21.976Z', 'parentIdentifier': 'DS_SPOT7_202201220952361_FR1_FR1_FR1_FR1_E003N07_01546', 'azimuthAngle': 180.00177069163107, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '6255d0c7-905d-43fd-9116-53656fcfda5b', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [3.051082913438548, 6.592554908399966], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_d571f6f989a82caa65df19f65a0b021b', 'publicationDate': '2022-01-22T12:26:45.438068309Z', 'illuminationElevationAngle': 49.23111290770933, 'productType': 'mono', 'expirationDate': '2032-02-03T13:33:17.490407543Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -3.9363856586386112, 'illuminationAzimuthAngle': 131.10123431071503, 'incidenceAngleAlongTrack': 26.950767392142232, 'incidenceAngle': 27.07404677647727, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT7_202201220952361_FR1_FR1_FR1_FR1_E003N07_01546', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",78cd5e29-de3a-40fc-af53-026579f897b8,airbus,2022-01-22T09:52:36.124Z,,,0.0,1.5,HOURS,355965,27.07404677647727,80,3957.5154175191287
98,"POLYGON ((3.27202715 7.34126081, 3.27267021 6.70318935, 3.2726832 6.69890161, 3.27297712 6.31577093, 3.8480469 6.33656703, 3.84796461 6.71794103, 3.84795284 6.72219412, 3.84805597 7.35651593, 3.27202715 7.34126081))",fd718cfc-e3a4-45ad-bb4a-df81f7ba2db8,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202201220952132_FR1_FR1_FR1_FR1_E004N07_03089', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-02-05T13:38:59Z', 'processingDate': '2022-01-22T11:38:16.455Z', 'parentIdentifier': 'DS_SPOT7_202201220952132_FR1_FR1_FR1_FR1_E004N07_03089', 'azimuthAngle': 179.99206655372268, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '2cb8ba11-67dc-4168-81ff-61bf97c69936', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [3.5600415595795543, 6.836040104821937], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_74d958e57b1a2674bf4da68f4d331d4a', 'publicationDate': '2022-01-22T12:26:40.545305838Z', 'illuminationElevationAngle': 49.390137968299854, 'productType': 'mono', 'expirationDate': '2032-02-03T13:34:04.471592265Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -6.314983998105833, 'illuminationAzimuthAngle': 131.69178854510767, 'incidenceAngleAlongTrack': 19.094552362732298, 'incidenceAngle': 19.790479734164627, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT7_202201220952132_FR1_FR1_FR1_FR1_E004N07_03089', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",fd718cfc-e3a4-45ad-bb4a-df81f7ba2db8,airbus,2022-01-22T09:52:13.249Z,,,8.9,1.5,HOURS,374578,19.790479734164627,81,7194.3452768477255
99,"POLYGON ((2.75931184 6.85705831, 2.7572259 6.31927651, 3.35393089 6.33893759, 3.35103315 6.87657447, 2.75931184 6.85705831))",26f8804d-e176-45f8-816d-f2f099dc293b,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202201080959371_FR1_FR1_FR1_FR1_E003N07_01790', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-22T12:26:14Z', 'processingDate': '2022-01-08T11:52:19.979Z', 'parentIdentifier': 'DS_SPOT7_202201080959371_FR1_FR1_FR1_FR1_E003N07_01790', 'azimuthAngle': 179.97744523036977, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '576f90eb-6f8b-4de7-beb7-030af19df633', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [3.055578395832428, 6.597961896810903], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_20ad918b3499abf5348a86ee936fed48', 'publicationDate': '2022-01-08T13:05:33.8325669Z', 'illuminationElevationAngle': 49.823286876795784, 'productType': 'mono', 'expirationDate': '2032-01-20T12:12:32.487711778Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -17.27075692233491, 'illuminationAzimuthAngle': 136.67545748973654, 'incidenceAngleAlongTrack': 7.153449159189142, 'incidenceAngle': 18.32758427091012, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT7_202201080959371_FR1_FR1_FR1_FR1_E003N07_01790', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",26f8804d-e176-45f8-816d-f2f099dc293b,airbus,2022-01-08T09:59:37.124Z,,,61.40291666666667,1.5,HOURS,357200,18.32758427091012,82,3907.645968917155
100,"POLYGON ((3.22629181 6.67161116, 3.29444625 6.67016496, 3.41388777 6.66570979, 3.41374105 6.85351212, 3.33615533 6.8563822, 3.2264368 6.85872927, 3.22629181 6.67161116))",f8941349-fa04-4db6-9958-40e4c1cb7af2,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202201081025248_FR1_PX_E003N06_0419_01769', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-22T14:29:27Z', 'processingDate': '2022-01-08T12:23:48.802Z', 'parentIdentifier': 'DS_PHR1A_202201081025248_FR1_PX_E003N06_0419_01769', 'azimuthAngle': 180.0128987836458, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9886b6c9-0ea4-4437-b3b9-f85037afa8d0', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [3.3200897916733845, 6.762222082164633], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_b327dd1f00feaa025e02a95ad30b59fa', 'publicationDate': '2022-01-08T12:58:00.659073552Z', 'illuminationElevationAngle': 53.87052497231905, 'productType': 'mono', 'expirationDate': '2032-01-20T14:28:37.089488623Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -6.610131079017904, 'illuminationAzimuthAngle': 143.7981749491352, 'incidenceAngleAlongTrack': -14.41941185023318, 'incidenceAngle': 15.74979987520847, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202201081025248_FR1_PX_E003N06_0419_01769', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",f8941349-fa04-4db6-9958-40e4c1cb7af2,airbus,2022-01-08T10:25:24.806Z,,,86.5,0.5,HOURS,68070,15.74979987520847,83,429.6155520254391
101,"POLYGON ((3.3844102 6.50950753, 3.44322795 6.50822426, 3.57189885 6.50337935, 3.57170684 6.69056712, 3.51255786 6.69282377, 3.38461407 6.69573468, 3.3844102 6.50950753))",eb696b18-49a5-4fd7-915b-192dd528baa5,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202201081025340_FR1_PX_E003N06_0615_01804', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-22T14:35:43Z', 'processingDate': '2022-01-08T12:23:22.834Z', 'parentIdentifier': 'DS_PHR1A_202201081025340_FR1_PX_E003N06_0615_01804', 'azimuthAngle': 180.0088313919978, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'f30fe1c7-d0b4-44a2-ba66-cdc3cb8e73e8', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [3.478154524770337, 6.599559541498094], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_ec00a21a7eda4bcb70071bf548e76a24', 'publicationDate': '2022-01-08T12:57:59.760769588Z', 'illuminationElevationAngle': 54.09225630022289, 'productType': 'mono', 'expirationDate': '2032-01-20T14:32:14.345000251Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -9.353663627662534, 'illuminationAzimuthAngle': 143.8609460209151, 'incidenceAngleAlongTrack': -10.58130641699167, 'incidenceAngle': 13.98533998358621, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202201081025340_FR1_PX_E003N06_0615_01804', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",eb696b18-49a5-4fd7-915b-192dd528baa5,airbus,2022-01-08T10:25:34.055Z,,,43.1,0.5,HOURS,344360,13.98533998358621,84,427.63371085213595
102,"POLYGON ((3.06676777 6.67414792, 3.12671823 6.67335732, 3.25749154 6.66939255, 3.25720557 7.00619512, 3.17846873 7.00863868, 3.06696669 7.01021428, 3.06676777 6.67414792))",0d7b60ea-ab15-4f82-8d39-b3b674a006e6,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202201081025133_FR1_PX_E003N06_0221_03014', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-22T12:46:10Z', 'processingDate': '2022-01-08T12:23:18.137Z', 'parentIdentifier': 'DS_PHR1A_202201081025133_FR1_PX_E003N06_0221_03014', 'azimuthAngle': 179.9840423031734, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd3a8a105-c2e5-4fea-b440-091150ccac5a', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [3.16212965855949, 6.839792536637004], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_fa4843912646f63990b14524f3be6335', 'publicationDate': '2022-01-08T12:57:49.136643425Z', 'illuminationElevationAngle': 53.71395595708584, 'productType': 'mono', 'expirationDate': '2032-01-20T12:39:09.522220344Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -3.667446211658485, 'illuminationAzimuthAngle': 143.6706327476651, 'incidenceAngleAlongTrack': -19.58900780586564, 'incidenceAngle': 19.87969036450309, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202201081025133_FR1_PX_E003N06_0221_03014', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",0d7b60ea-ab15-4f82-8d39-b3b674a006e6,airbus,2022-01-08T10:25:13.306Z,,,57.37972807926669,0.5,HOURS,51190,19.87969036450309,85,783.4371280174606
103,"POLYGON ((2.72254034 7.83325396, 2.72757368 7.22192416, 2.72758972 7.21782541, 2.73233105 6.61433342, 2.73240082 6.61026778, 2.73468217 6.31905033, 3.3540569 6.32561239, 3.35614084 6.61624555, 3.35617277 6.62030553, 3.36056383 7.22233575, 3.36057157 7.22642111, 3.36555331 7.83597091, 2.72254034 7.83325396))",e24311da-6bc2-4ee8-8bb2-9c9c3852fd0f,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202112150943524_FR1_FR1_FR1_FR1_E003N07_04631', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-12-29T11:40:17Z', 'processingDate': '2021-12-15T11:28:16.054Z', 'parentIdentifier': 'DS_SPOT7_202112150943524_FR1_FR1_FR1_FR1_E003N07_04631', 'azimuthAngle': 179.96773082803736, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '2b461ef2-352d-435d-88cd-99df13bed51f', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [3.0440468230442788, 7.07720534318563], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_11fb22a1f23d0b8cf9f842e5fa8dfec8', 'publicationDate': '2021-12-15T11:35:36.005297298Z', 'illuminationElevationAngle': 48.31847891360284, 'productType': 'mono', 'expirationDate': '2031-12-27T11:38:26.054982908Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 22.51789790625288, 'illuminationAzimuthAngle': 137.11611572848298, 'incidenceAngleAlongTrack': -1.5456187354002635, 'incidenceAngle': 22.55198721462409, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT7_202112150943524_FR1_FR1_FR1_FR1_E003N07_04631', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",e24311da-6bc2-4ee8-8bb2-9c9c3852fd0f,airbus,2021-12-15T09:43:52.374Z,,,62.702604088569004,1.5,HOURS,361213,22.55198721462409,86,11657.699618357507
104,"POLYGON ((3.06719924 6.51758351, 3.13610219 6.51649672, 3.25671794 6.51258124, 3.25658833 6.64178506, 3.17820164 6.64449128, 3.06724972 6.64648658, 3.06719924 6.51758351))",9ac790bd-dbc3-4e9b-adba-79ed5785dde1,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202112131025246_FR1_PX_E003N06_0214_01183', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-12-27T16:56:50Z', 'processingDate': '2021-12-13T12:26:16.823Z', 'parentIdentifier': 'DS_PHR1A_202112131025246_FR1_PX_E003N06_0214_01183', 'azimuthAngle': 179.9775725416081, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'bb4eb9f0-b04c-4bfa-bf61-494c348dc981', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [3.1619585921375704, 6.579539823101044], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_7bbea635ffeb17d88706c6274cd321d9', 'publicationDate': '2021-12-13T13:12:09.559619976Z', 'illuminationElevationAngle': 54.88870379477648, 'productType': 'mono', 'expirationDate': '2031-12-25T16:56:30.216607401Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -4.422601916043059, 'illuminationAzimuthAngle': 148.3875768426719, 'incidenceAngleAlongTrack': -18.28379145925162, 'incidenceAngle': 18.74393515495067, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202112131025246_FR1_PX_E003N06_0214_01183', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",9ac790bd-dbc3-4e9b-adba-79ed5785dde1,airbus,2021-12-13T10:25:24.680Z,,,30.2,0.5,HOURS,243590,18.74393515495067,87,299.0122524769123
105,"POLYGON ((3.22101732 6.56153074, 3.22148985 6.38184494, 3.22147505 6.38073077, 3.21998102 6.29866143, 3.49845234 6.2667336, 3.49923573 6.35128638, 3.49924045 6.35243418, 3.4970725 6.5375018, 3.22101732 6.56153074))",ed2550a7-64eb-42e9-a2f8-7361a163147a,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-04-13T09:11:30Z', 'processingDate': '2021-11-28T12:18:03.307Z', 'azimuthAngle': 181.39821006598774, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '95d88aa4-0ea7-4d2f-b3f0-d4c5bb91ad36', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00909000914468', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.414136846618809, 'lon': 3.3596107359510134}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '202220cb-9490-4c9d-b99d-ef6aaec34e0e', 'publicationDate': '2021-12-13T13:03:52.152322155Z', 'illuminationElevationAngle': 59.99852858755617, 'productType': 'mono', 'expirationDate': '2032-04-10T09:02:44.198334834Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -49.083750582903455, 'illuminationAzimuthAngle': 155.57070862188397, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -9.953318518337378, 'incidenceAngle': 49.16555645841638, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",ed2550a7-64eb-42e9-a2f8-7361a163147a,airbus,2021-11-28T10:42:56.929Z,,,20.3,0.3,HOURS,959400,49.16555645841638,88,905.1322129216633
106,"POLYGON ((3.37898118 6.59409633, 3.37959313 6.39590754, 3.37959876 6.39468836, 3.3802158 6.29849989, 3.56781023 6.24155406, 3.56805439 6.33632744, 3.56805967 6.33752856, 3.56914568 6.53285199, 3.37898118 6.59409633))",51ea5532-e620-4265-a439-f8c0f20b3d73,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-04-13T09:11:30Z', 'processingDate': '2021-11-26T11:41:03.488Z', 'azimuthAngle': 180.03009295500712, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'e853c875-992e-4746-ba10-33af5df3b850', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00906000899677', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.41781362200813, 'lon': 3.474063426608464}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '202220cb-9490-4c9d-b99d-ef6aaec34e0e', 'publicationDate': '2021-12-10T11:53:38.580961873Z', 'illuminationElevationAngle': 55.78668988057568, 'productType': 'mono', 'expirationDate': '2032-04-10T09:02:44.198337245Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 36.54754832505123, 'illuminationAzimuthAngle': 142.25848502584682, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 36.718203440164125, 'incidenceAngle': 42.70605487365128, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",51ea5532-e620-4265-a439-f8c0f20b3d73,airbus,2021-11-26T10:06:48.775Z,,,48.9,0.3,HOURS,608400,42.70605487365128,89,678.1695288598751
