image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,geometry,local_image_id
24,0f0d221d-f7c7-437c-87d5-cf8096c38329,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-12-18T14:08:49Z', 'processingDate': '2021-12-04T11:28:03.089Z', 'azimuthAngle': 180.0781726028833, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b163f950-9d35-4069-a7da-384eae5438a3', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00917900960529', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3381830692051766, 48.86982479486589], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_9c812a8773da692d51e6e4ae88c05bd8', 'publicationDate': '2021-12-04T11:33:55.108478582Z', 'illuminationElevationAngle': 18.313228835028017, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-12-16T14:08:37.507467822Z', 'incidenceAngleAcrossTrack': 16.43444308170173, 'illuminationAzimuthAngle': 166.97810895336195, 'incidenceAngleAlongTrack': 12.513948687410512, 'incidenceAngle': 19.782029909783926, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",0f0d221d-f7c7-437c-87d5-cf8096c38329,airbus,2021-12-04 10:46:55.627000+00:00,,,100.0,0.3,HOURS,426600,24,237.6648867157736,"POLYGON ((2.23250866 48.942983949999984, 2.23352621 48.8073101, 2.23355132 48.80646414999999, 2.23353237 48.80424944, 2.44323093 48.79664041, 2.44327267 48.79884384, 2.44328896 48.79966911, 2.44385748 48.93465252999999, 2.23250866 48.942983949999984))",279
25,8ec8e54e-bdaf-49e6-b22b-039c8bd50e1f,pneo,pneo,oneatlas,"{'commercialReference': '000035562', 'qualified': False, 'lastUpdateDate': '2022-08-07T18:13:27Z', 'processingDate': '2022-08-07T18:03:46.288Z', 'azimuthAngle': 73.30152083591, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '55e9c5df-0a42-4e17-a8c5-48499c8c5d09', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01117901506844', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_18', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.01273555521685, 'lon': 2.548320646960298}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035562_6_1_I_1', 'publicationDate': '2022-08-07T18:10:12.626527655Z', 'illuminationElevationAngle': 23.044236258496866, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-07T18:13:27Z', 'incidenceAngleAcrossTrack': 18.54437418955083, 'illuminationAzimuthAngle': 159.72667394280506, 'format': 'SAFIR', 'internalLine': '6_1', 'incidenceAngleAlongTrack': -5.508283101437884, 'internalReference': 'SAL22029696', 'incidenceAngle': 19.113191702385443, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",8ec8e54e-bdaf-49e6-b22b-039c8bd50e1f,airbus,2022-02-07 10:46:25.759000+00:00,,,1.8007022854023294,0.32,MINUTES,313020,25,233.24169837642984,"POLYGON ((2.44118722 49.07819477, 2.44142092 48.94364719, 2.65470945 48.94810185, 2.65545407 49.081788629999984, 2.44118722 49.07819477))",104
26,afc9486a-34d4-4d27-9e25-f1803068cce8,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-24T11:33:14.483932505Z', 'processingDate': '2022-06-10T11:22:01.915Z', 'azimuthAngle': 180.02028754558978, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b2802a61-acf3-4cdf-b82f-e6398ec66ad4', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01626802717558', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.91104512736439, 'lon': 2.416250347425642}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'f8dc4577-065a-4d90-a58a-583b6479452f', 'publicationDate': '2022-06-24T11:33:14.483932505Z', 'illuminationElevationAngle': 62.288697536809906, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-21T11:32:04.001234049Z', 'incidenceAngleAcrossTrack': -4.869616404835862, 'illuminationAzimuthAngle': 155.68147336527733, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -16.074077178459373, 'incidenceAngle': 16.599270689158608, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",afc9486a-34d4-4d27-9e25-f1803068cce8,airbus,2022-06-10 11:01:10.047000+00:00,,,69.0,0.3,HOURS,293400,26,163.13518799170095,"POLYGON ((2.31601262 48.96237063, 2.31613894 48.86274986999999, 2.51643841 48.85966794, 2.51648807 48.9597841, 2.31601262 48.96237063))",171
27,5157d8d8-b7ad-4a43-be30-32ab24bdd70f,phr,phr,oneatlas,"{'commercialReference': 'SO22049879', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202208241058311_FR1_PX_E002N49_0202_02178', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-25T02:19:44.899102662Z', 'processingDate': '2022-08-25T01:22:46.025', 'parentIdentifier': 'DS_PHR1A_202208241059081_FR1_PX_E002N49_0202_02182', 'azimuthAngle': 179.9878695617106, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b565a3a7-cd3c-4612-a023-e1cbddf33962', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.05226758178055, 'lon': 2.1275169565074186}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '14fd3123-75b4-4392-b846-22c2d695fac7', 'publicationDate': '2022-08-25T02:19:44.899102662Z', 'illuminationElevationAngle': 50.47545582666307, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-08-25T02:19:44.899110355Z', 'incidenceAngleAcrossTrack': 4.535053809384506, 'illuminationAzimuthAngle': 158.5562666428528, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -8.825434808007152, 'incidenceAngle': 9.890081084479569, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202208241059081_FR1_PX_E002N49_0202_02182', 'organisationName': 'AIRBUS DS GEO'}",5157d8d8-b7ad-4a43-be30-32ab24bdd70f,airbus,2022-08-24 10:59:08.180000+00:00,,,16.82,0.5,MINUTES,210930,27,503.9803902318519,"POLYGON ((1.98774259 49.16275054, 1.98841414 48.94008452, 2.26649943 48.942392019999986, 2.26729133 49.16445062, 1.98774259 49.16275054))",72
28,08fe0e3b-4963-4a69-a8ed-f7e4b30b316c,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-09-19T06:17:42.774209197Z', 'processingDate': '2022-09-18T10:47:02.918Z', 'azimuthAngle': 182.1206979225655, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '47e4bd30-a5f7-48ea-8665-d928e10e48cb', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_02001604050568', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.82825395443963, 'lon': 2.242956421216311}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'b65c4879-7431-426a-b9f2-cdaac5f2dbfe', 'publicationDate': '2022-09-19T06:17:42.774209197Z', 'illuminationElevationAngle': 41.27080571200471, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-09-16T06:17:05.359772223Z', 'incidenceAngleAcrossTrack': 47.27535520223298, 'illuminationAzimuthAngle': 155.97457034206775, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -38.38852271584518, 'incidenceAngle': 49.09435013652561, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",08fe0e3b-4963-4a69-a8ed-f7e4b30b316c,airbus,2022-09-18 10:34:25.221000+00:00,,,7.7,0.3,HOURS,631800,28,351.8891697234162,"POLYGON ((2.05973308 48.84295485, 2.05941498 48.72392167, 2.42605264 48.81623237, 2.42649786 48.9324395, 2.05973308 48.84295485))",55
29,063a3681-60ca-45a2-b477-7d1001ee020c,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202206191106545_FR1_PX_E001N48_1122_02862', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-03T12:27:42.740351016Z', 'processingDate': '2022-06-19T12:07:46.035Z', 'parentIdentifier': 'DS_PHR1A_202206191106545_FR1_PX_E001N48_1122_02862', 'azimuthAngle': 180.0149352206953, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0b07ae92-7d29-4726-90ab-c17c7fdc2c3e', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.87514196192645, 'lon': 1.8898847944414903}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'e10ba615-02e0-4252-9c34-e1d12a794f75', 'publicationDate': '2022-07-03T12:27:42.740351016Z', 'illuminationElevationAngle': 63.028430069144, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-06-30T12:27:04.926617486Z', 'incidenceAngleAcrossTrack': -7.793133956353181, 'illuminationAzimuthAngle': 155.2410060045672, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -6.993281367313516, 'incidenceAngle': 10.41401453405612, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202206191106545_FR1_PX_E001N48_1122_02862', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",063a3681-60ca-45a2-b477-7d1001ee020c,airbus,2022-06-19 11:06:54.555000+00:00,,,69.69956272118195,0.5,HOURS,26440,29,666.4941839525644,"POLYGON ((1.74977419 48.73149869, 1.76961881 48.7314668, 1.86497684 48.73076523, 2.029464 48.72777296, 2.03012786 48.92950361, 2.02980015 48.9838961, 2.02991538 49.02009574, 1.94129197 49.02161211, 1.74964173 49.02263055, 1.74977419 48.73149869))",154
30,c4e71569-4d29-463e-91ba-f61539b26e0a,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206081051325_FR1_PX_E002N49_0202_03088', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-22T12:03:28Z', 'processingDate': '2022-06-08T11:47:43.324Z', 'parentIdentifier': 'DS_PHR1B_202206081051325_FR1_PX_E002N49_0202_03088', 'azimuthAngle': 179.9917350096588, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9baba79c-313c-46da-a7d8-a93c39c2326b', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.0603340878997, 'lon': 2.1265245920258247}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '0f9b5526-ab7a-4713-94ae-0d6bc76df23b', 'publicationDate': '2022-06-08T11:59:21.630684425Z', 'illuminationElevationAngle': 61.44979560031621, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-06-19T12:02:04.923425819Z', 'incidenceAngleAcrossTrack': 13.87605804470435, 'illuminationAzimuthAngle': 150.3009067076472, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 1.997584196214539, 'incidenceAngle': 14.00828952200215, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202206081051325_FR1_PX_E002N49_0202_03088', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",c4e71569-4d29-463e-91ba-f61539b26e0a,airbus,2022-06-08 10:51:32.555000+00:00,,,50.939141006149285,0.5,HOURS,295300,30,746.5082676273195,"POLYGON ((1.98263391 48.90170356, 2.11610093 48.9023528, 2.27065192 48.90138902, 2.27065314 48.95420421, 2.27058299 48.97231134, 2.27089818 49.01753677, 2.27100288 49.06280464, 2.27129301 49.089974179999984, 2.27123837 49.1262538, 2.27255727 49.21683995, 2.15225405 49.2186718, 1.98058538 49.21943413, 1.98064689 49.16609855, 1.98049192 49.09312749, 1.98125705 49.02014192, 1.98105408 48.99283638, 1.98185136 48.94724929, 1.98201226 48.929042, 1.98263391 48.90170356))",180
31,edfa73f1-bd6f-41b1-be46-aee9d030ac29,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-11-16T13:43:09.449556253Z', 'processingDate': '2022-10-20T11:29:01.479Z', 'azimuthAngle': 180.28707379025613, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'dd44c104-9155-41f0-aba8-6cad6c3b48df', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_02110504477373', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.867551626668565, 'lon': 2.331002342777115}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '60893bc2-9c8c-4588-8e42-5998897a6ebb', 'publicationDate': '2022-11-16T13:43:09.449556253Z', 'illuminationElevationAngle': 30.47291477258373, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-11-13T13:32:06.368895138Z', 'incidenceAngleAcrossTrack': 9.860622225366857, 'illuminationAzimuthAngle': 167.1024411178812, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 10.651619024477913, 'incidenceAngle': 14.210786455964092, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",edfa73f1-bd6f-41b1-be46-aee9d030ac29,airbus,2022-10-20 10:50:36.250000+00:00,,,100.0,0.3,HOURS,392400,31,219.01356233419628,"POLYGON ((2.23063526 48.93661844, 2.23147455 48.80512457999998, 2.23147843 48.80431291, 2.2315083 48.80213959, 2.4309294 48.79846128, 2.43094038 48.80061051, 2.43094421 48.80141837, 2.43136942 48.93231201, 2.23063526 48.93661844))",20
32,c40ada42-a87d-4104-8223-73aef37f18d9,pneo,pneo,oneatlas,"{'commercialReference': '000035403', 'qualified': False, 'lastUpdateDate': '2022-08-04T16:22:24Z', 'processingDate': '2022-08-04T16:14:56.682Z', 'azimuthAngle': 14.738042580203992, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '5ef82a82-a1dc-4d1f-9998-e98fdbcdf366', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00534200271133', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_15', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.785743023027095, 'lon': 2.075194851178375}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035403_6_1_I_1', 'publicationDate': '2022-08-04T16:19:59.306459705Z', 'illuminationElevationAngle': 47.92268098210535, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-04T16:22:24Z', 'incidenceAngleAcrossTrack': 3.8249268080774437, 'illuminationAzimuthAngle': 159.73619589909296, 'format': 'SAFIR', 'internalLine': '6_1', 'incidenceAngleAlongTrack': -13.295700385670754, 'internalReference': 'SAL22029556', 'incidenceAngle': 13.741889409757347, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",c40ada42-a87d-4104-8223-73aef37f18d9,airbus,2021-09-02 10:57:31.781000+00:00,,,0.0,0.31,MINUTES,225252,32,159.2682024884458,"POLYGON ((1.9763922 48.83390267, 1.97664318 48.73527236, 2.1737665 48.73729513, 2.17399751 48.83616305, 1.9763922 48.83390267))",116
33,43bdcc91-5549-4315-abc1-917e3f98e111,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-11-19T07:42:19Z', 'processingDate': '2021-11-03T12:29:07.411Z', 'azimuthAngle': 180.00590290006141, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '75bd0ea3-514d-4587-96ce-4f97f4e06629', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00810500708825', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.29472491278712, 48.84918634542328], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_0eab87103ba98b03d08e10d1836a2e22', 'publicationDate': '2021-11-03T12:45:17.762065899Z', 'illuminationElevationAngle': 25.87385059734155, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-11-15T14:03:27.01201151Z', 'incidenceAngleAcrossTrack': 6.572403837414, 'illuminationAzimuthAngle': 168.34207626092734, 'incidenceAngleAlongTrack': 28.834541951374767, 'incidenceAngle': 29.14641440205475, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",43bdcc91-5549-4315-abc1-917e3f98e111,airbus,2021-11-03 10:51:06.690000+00:00,,,27.1,0.3,HOURS,937800,33,521.5691543534585,"POLYGON ((2.18533123 48.99968181, 2.18652771 48.83793704, 2.18652917 48.8369531, 2.1868467 48.70551586, 2.40278852 48.69888855, 2.40369598 48.83031087, 2.40369698 48.83132437, 2.4041186 48.99279195, 2.18533123 48.99968181))",294
34,596d9cba-2825-4340-8f1b-1e582e69152f,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206081051106_FR1_PX_E002N49_0802_01728', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-22T16:18:49Z', 'processingDate': '2022-06-08T15:43:25.475Z', 'parentIdentifier': 'DS_PHR1B_202206081051106_FR1_PX_E002N49_0802_01728', 'azimuthAngle': 179.9606469837677, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '323f5395-82e8-41b7-a816-dd37bbdc02ff', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.04127652487945, 'lon': 2.5985408089147377}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '309b1539-198c-47f3-acfe-fa98d1af7619', 'publicationDate': '2022-06-08T15:48:03.054720834Z', 'illuminationElevationAngle': 61.61765685579871, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-06-19T16:12:05.969847319Z', 'incidenceAngleAcrossTrack': 14.11400934634494, 'illuminationAzimuthAngle': 151.1407033466516, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -11.78231175678233, 'incidenceAngle': 18.09219427158287, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202206081051106_FR1_PX_E002N49_0802_01728', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",596d9cba-2825-4340-8f1b-1e582e69152f,airbus,2022-06-08 10:51:10.680000+00:00,,,89.7170951589011,0.5,HOURS,163860,34,439.819063994373,"POLYGON ((2.45105891 48.94491615, 2.57342959 48.95005246999999, 2.74603482 48.95536666, 2.74629251 49.04351829999999, 2.74699706 49.13757086, 2.65396043 49.13542516, 2.45019156 49.12847137, 2.45008456 49.11549594, 2.45025898 49.08714096, 2.45105891 48.94491615))",178
35,80335a27-7be2-4a13-b960-464ab63a1e8d,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202206051113484_FR1_PX_E001N49_1103_03694', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-19T12:33:10Z', 'processingDate': '2022-06-05T12:14:09.652Z', 'parentIdentifier': 'DS_PHR1A_202206051113484_FR1_PX_E001N49_1103_03694', 'azimuthAngle': 179.9927466217508, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'ef65bda6-ccf4-4694-9e59-621a88544933', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.093048620819815, 'lon': 1.8896679126561489}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '7baa1dd7-b4ac-46ac-a68a-747b2289e670', 'publicationDate': '2022-06-05T12:31:35.899245716Z', 'illuminationElevationAngle': 62.6132835287731, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-06-16T12:32:05.336381998Z', 'incidenceAngleAcrossTrack': -15.13639480676586, 'illuminationAzimuthAngle': 160.673319713835, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -19.04432826983192, 'incidenceAngle': 23.68005956403698, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202206051113484_FR1_PX_E001N49_1103_03694', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",80335a27-7be2-4a13-b960-464ab63a1e8d,airbus,2022-06-05 11:13:48.431000+00:00,,,99.43561985060384,0.5,HOURS,34940,35,1050.9228506263912,"POLYGON ((1.735142 48.89366912, 1.75699384 48.89249745, 1.89244055 48.88450906, 1.95319276 48.88059247, 2.04315 48.87420112, 2.04396449 48.93203094, 2.04406386 48.96251358, 2.04380759 48.98303872999998, 2.04419382 49.033519019999986, 2.04394338 49.05400276, 2.04403474 49.064056339999986, 2.04357483 49.21582718, 2.042729 49.29671143, 2.02060148 49.2981113, 1.88491545 49.30562756, 1.73593682 49.31233435, 1.73597845 49.29503528, 1.73622333 49.274928209999985, 1.73614122 49.25514266, 1.73629908 49.24505383, 1.73624546 49.22516103, 1.73642115 49.20504272, 1.73626235 49.18514615, 1.73645083 49.14479842999999, 1.73608665 49.0949428, 1.73617011 49.07477649, 1.73600574 49.00432177, 1.73621921 48.994042759999985, 1.7359181 48.95385151, 1.73565124 48.943949819999986, 1.735142 48.89366912))",190
36,7c1c46f0-4c50-4e03-900a-c6f2fb9d6241,phr,phr,oneatlas,"{'commercialReference': 'SO22042127', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202208111058525_FR1_PX_E002N49_0201_02632', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-12T02:21:13.463885259Z', 'processingDate': '2022-08-12T00:56:03.944', 'parentIdentifier': 'DS_PHR1B_202208111059295_FR1_PX_E002N49_0201_02636', 'azimuthAngle': 180.0141902223049, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'c37c3c3d-05e6-45a9-9839-a92b8e8adbd8', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.02968671375664, 'lon': 2.1263539414402373}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '2faa1a31-373b-4a49-9df9-a10a91f8896c', 'publicationDate': '2022-08-12T02:21:13.463885259Z', 'illuminationElevationAngle': 54.34188534423257, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-08-12T02:21:13.463895783Z', 'incidenceAngleAcrossTrack': 0.4254580201137647, 'illuminationAzimuthAngle': 155.6449380438128, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 5.374202858954133, 'incidenceAngle': 5.390821509662164, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202208111059295_FR1_PX_E002N49_0201_02636', 'organisationName': 'AIRBUS DS GEO'}",7c1c46f0-4c50-4e03-900a-c6f2fb9d6241,airbus,2022-08-11 10:59:29.556000+00:00,,,0.0,0.5,MINUTES,295550,36,590.6192484372856,"POLYGON ((1.98843376 49.16168947, 1.98915069 48.8976728, 2.26347136 48.89768613, 2.26427413 49.1616861, 1.98843376 49.16168947))",93
37,59169d44-6187-4205-88ba-5ad502d9c4df,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202208241058505_FR1_PX_E002N49_0502_01956', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-24T14:50:09.290927372Z', 'processingDate': '2022-08-24T11:41:44.696Z', 'parentIdentifier': 'DS_PHR1A_202208241058505_FR1_PX_E002N49_0502_01956', 'azimuthAngle': 179.9698967342649, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '252acbf4-f72c-4a69-b215-7f5dd60af7ad', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.06016921287429, 'lon': 2.362480413169197}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '7a3a95a1-60be-47f4-8593-1318661e1a43', 'publicationDate': '2022-08-24T14:50:09.290927372Z', 'illuminationElevationAngle': 50.46036393075742, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-08-21T13:17:13.194914862Z', 'incidenceAngleAcrossTrack': 5.851944136616651, 'illuminationAzimuthAngle': 158.5396174061276, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -18.81018684700962, 'incidenceAngle': 19.58107196008067, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202208241058505_FR1_PX_E002N49_0502_01956', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",59169d44-6187-4205-88ba-5ad502d9c4df,airbus,2022-08-24 10:58:50.556000+00:00,,,7.789157364684649,0.5,HOURS,220230,37,510.51182167517567,"POLYGON ((2.21753441 48.948809299999986, 2.23828841 48.94953782, 2.35191062 48.95285393, 2.507531 48.95575949, 2.50814745 49.17151213, 2.41653028 49.17025146, 2.21688262 49.16541602, 2.21681338 49.13618551, 2.21744701 48.97868104, 2.21753441 48.948809299999986))",79
