image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,local_image_id,incidence_angle,geometry
72,596d9cba-2825-4340-8f1b-1e582e69152f,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206081051106_FR1_PX_E002N49_0802_01728', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-22T16:18:49Z', 'processingDate': '2022-06-08T15:43:25.475Z', 'parentIdentifier': 'DS_PHR1B_202206081051106_FR1_PX_E002N49_0802_01728', 'azimuthAngle': 179.9606469837677, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '323f5395-82e8-41b7-a816-dd37bbdc02ff', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.04127652487945, 'lon': 2.5985408089147377}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '309b1539-198c-47f3-acfe-fa98d1af7619', 'publicationDate': '2022-06-08T15:48:03.054720834Z', 'illuminationElevationAngle': 61.61765685579871, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-06-19T16:12:05.969847319Z', 'incidenceAngleAcrossTrack': 14.11400934634494, 'illuminationAzimuthAngle': 151.1407033466516, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -11.78231175678233, 'incidenceAngle': 18.09219427158287, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202206081051106_FR1_PX_E002N49_0802_01728', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",596d9cba-2825-4340-8f1b-1e582e69152f,airbus,2022-06-08 10:51:10.680000+00:00,,,89.7170951589011,0.5,HOURS,163860,72,439.819063994373,178,18.09219427158287,"POLYGON ((2.45105891 48.94491615, 2.57342959 48.95005246999999, 2.74603482 48.95536666, 2.74629251 49.04351829999999, 2.74699706 49.13757086, 2.65396043 49.13542516, 2.45019156 49.12847137, 2.45008456 49.11549594, 2.45025898 49.08714096, 2.45105891 48.94491615))"
73,d10fcc5b-5fe8-49a3-959e-1e29ab24a047,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-01-24T12:26:32Z', 'processingDate': '2022-01-10T11:27:05.266Z', 'azimuthAngle': 180.0257828658873, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8c8c1c74-e98b-41a9-b029-32990a113e63', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01034201237421', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3383001589518497, 48.869491195890255], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_4f04ca257d31735b589a4e8d07bd2a51', 'publicationDate': '2022-01-10T11:59:23.133659691Z', 'illuminationElevationAngle': 17.907390288282837, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-01-22T12:25:30.350277484Z', 'incidenceAngleAcrossTrack': 0.3893303404929099, 'illuminationAzimuthAngle': 165.3987516294453, 'incidenceAngleAlongTrack': -7.2867419896411665, 'incidenceAngle': 7.296341562897508, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",d10fcc5b-5fe8-49a3-959e-1e29ab24a047,airbus,2022-01-10 10:57:38.747000+00:00,,,96.9,0.3,HOURS,372600,73,207.41285105564674,267,7.296341562897508,"POLYGON ((2.24144151 48.93497767, 2.24171816 48.80805307, 2.24171957 48.80727271, 2.24171899 48.80379604, 2.4349106 48.80365569, 2.43492812 48.80716107, 2.4349305 48.80794646999998, 2.43515881 48.93530329999999, 2.24144151 48.93497767))"
74,4d4cdae4-e6ce-4ea3-ba9e-f2cd7c2c00c3,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-08-21T16:05:20.757985389Z', 'processingDate': '2022-08-20T10:58:05.174Z', 'azimuthAngle': 181.98663992445717, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '13bd8198-cab4-4e08-8757-99e98ed5dadc', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01916403661157', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.85375163969716, 'lon': 2.2742005998024104}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '2751f265-4fdc-4346-8a13-b893114a1407', 'publicationDate': '2022-08-21T16:05:20.757985389Z', 'illuminationElevationAngle': 50.19025701990855, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-08-17T13:37:08.230043522Z', 'incidenceAngleAcrossTrack': 43.83683439112455, 'illuminationAzimuthAngle': 146.02037590978023, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 19.475291345662786, 'incidenceAngle': 44.48977605418056, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",4d4cdae4-e6ce-4ea3-ba9e-f2cd7c2c00c3,airbus,2022-08-20 10:28:30.307000+00:00,,,40.0,0.3,HOURS,313200,74,174.92413039892097,81,44.48977605418056,"POLYGON ((2.09994209 48.90639886, 2.10165291 48.84375505, 2.44725691 48.80087888, 2.44845911 48.86181675, 2.09994209 48.90639886))"
75,41e00b84-80f4-45fa-8d94-a24228c3f4a4,phr,phr,oneatlas,"{'commercialReference': 'SO22060689', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202210211102293_FR1_PX_E002N48_0224_01724', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-10-25T00:06:45.597414243Z', 'processingDate': '2022-10-22T03:39:39.204', 'parentIdentifier': 'DS_PHR1B_202210211103063_FR1_PX_E002N48_0224_01728', 'azimuthAngle': 180.0076991631926, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '15882c25-8e6f-481c-aaec-941e16658ff4', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.98807539370952, 'lon': 2.126170765468589}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '0a0a37e5-472e-4f02-a1ae-6ee175bb8dee', 'publicationDate': '2022-10-25T00:06:45.597414243Z', 'illuminationElevationAngle': 29.98737078776644, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-10-25T00:06:45.597422753Z', 'incidenceAngleAcrossTrack': -5.024221829090946, 'illuminationAzimuthAngle': 170.6084311693724, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 1.927538719364556, 'incidenceAngle': 5.377757906965842, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202210211103063_FR1_PX_E002N48_0224_01728', 'organisationName': 'AIRBUS DS GEO'}",41e00b84-80f4-45fa-8d94-a24228c3f4a4,airbus,2022-10-21 11:03:06.306000+00:00,,,12.73,0.5,MINUTES,287000,75,385.25290300469953,39,5.377757906965842,"POLYGON ((2.26430932 49.07405057, 1.98803221 49.07329895, 1.98822323 48.90203428, 2.26405828 48.90239862, 2.26430932 49.07405057))"
76,24447a08-d204-48c4-acde-58de2b58d59f,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-11-16T13:42:05.076327227Z', 'processingDate': '2022-10-31T11:11:03.383Z', 'azimuthAngle': 179.77117855345622, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '86d8c739-bff2-4974-a9bf-b7f4ca3dbf01', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_02126804628323', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.86728619270483, 'lon': 2.3310756490928077}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '60893bc2-9c8c-4588-8e42-5998897a6ebb', 'publicationDate': '2022-11-16T13:42:05.076327227Z', 'illuminationElevationAngle': 27.112931519835296, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-11-13T13:32:03.547053667Z', 'incidenceAngleAcrossTrack': -9.09330428870377, 'illuminationAzimuthAngle': 171.0594959462858, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 2.8909567863382963, 'incidenceAngle': 9.52968029627999, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",24447a08-d204-48c4-acde-58de2b58d59f,airbus,2022-10-31 11:01:37.870000+00:00,,,63.0,0.3,HOURS,379800,76,211.2171174093974,25,9.52968029627999,"POLYGON ((2.42963883 48.93349814, 2.23268573 48.93216536, 2.23251247 48.80531719, 2.23251405 48.80453261, 2.2325202 48.80104867, 2.42958811 48.80181559, 2.42959561 48.80531877, 2.4295935 48.806107, 2.42963883 48.93349814))"
77,12770825-6c17-42d7-a892-713a0364d189,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-04-18T07:17:59Z', 'processingDate': '2022-04-03T12:13:04.38Z', 'azimuthAngle': 179.963766035004, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '4a65fbb0-b0b8-4ca0-aa80-7e1973d148fe', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01403101981413', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.72127144511541, 'lon': 2.485178829718303}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'ad320fe7-467b-4d2a-82f5-90ca6deae304', 'publicationDate': '2022-04-05T12:43:46.958022721Z', 'illuminationElevationAngle': 44.00184349158199, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-04-15T07:12:14.56749051Z', 'incidenceAngleAcrossTrack': 1.4083547718609952, 'illuminationAzimuthAngle': 159.12588432457488, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 9.475246631646634, 'incidenceAngle': 9.574471279677844, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",12770825-6c17-42d7-a892-713a0364d189,airbus,2022-04-03 10:54:22.254000+00:00,,,12.0,0.3,HOURS,374400,77,208.5063149366871,252,9.574471279677844,"POLYGON ((2.38808651 48.78725417, 2.38838233 48.65888273, 2.38838513 48.65808108, 2.3883875 48.65594983, 2.58195653 48.65526488, 2.58196807 48.65738581, 2.58197132 48.658181269999986, 2.58227115 48.78682985, 2.38808651 48.78725417))"
78,1827f4dc-921f-4f5d-819b-b8f58aa20545,phr,phr,oneatlas,"{'commercialReference': 'SO22001525', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202201141106196_FR1_PX_E002N48_0824_01632', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-15T06:06:28.93677262Z', 'processingDate': '2022-01-15T05:32:06.447', 'parentIdentifier': 'DS_PHR1A_202201141106566_FR1_PX_E002N48_0824_01636', 'azimuthAngle': 179.9902939483303, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'ae8b54bc-2d1b-47c8-b3fb-7a8faa70ad4b', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [2.5995208273792816, 48.974729536641675], 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'ed521750-3946-4f01-9b77-13a849ebe58c', 'publicationDate': '2022-01-15T06:06:28.93677262Z', 'illuminationElevationAngle': 18.97218254663657, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-01-15T06:06:28.936778357Z', 'incidenceAngleAcrossTrack': -10.62482623340597, 'illuminationAzimuthAngle': 167.0368312895627, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -11.40105823486501, 'incidenceAngle': 15.39859122066655, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202201141106566_FR1_PX_E002N48_0824_01636', 'organisationName': 'AIRBUS DS GEO'}",1827f4dc-921f-4f5d-819b-b8f58aa20545,airbus,2022-01-14 11:06:56.680000+00:00,,,0.0,0.5,MINUTES,256600,78,400.1414342702876,264,15.39859122066655,"POLYGON ((2.45541537 49.06356248, 2.45567081 48.89337347, 2.74362629 48.88582274, 2.74347817 49.05694249, 2.45541537 49.06356248))"
79,21cf0074-6509-4acc-8e03-97ee13f94fa3,pneo,pneo,oneatlas,"{'commercialReference': '000017351', 'qualified': False, 'lastUpdateDate': '2022-06-28T14:41:24Z', 'processingDate': '2022-04-18T11:02:57.948Z', 'azimuthAngle': 101.0770103686679, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '4c61f9a4-0757-470d-8b07-f36b95e4e521', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01125301551319', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_EUcities_1', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.920489703355535, 'lon': 2.3201771186891476}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.1.12', 'correlationId': 'PWOI_000017351_5_1_I_1', 'publicationDate': '2022-04-18T11:08:20.270196125Z', 'illuminationElevationAngle': 24.40355426705887, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-06-28T14:41:24Z', 'incidenceAngleAcrossTrack': 23.73174827482648, 'illuminationAzimuthAngle': 158.13330728373882, 'format': 'SAFIR', 'internalLine': '5_1', 'incidenceAngleAlongTrack': 5.080115409260364, 'internalReference': 'SAL22013959', 'incidenceAngle': 24.032203267107196, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",21cf0074-6509-4acc-8e03-97ee13f94fa3,airbus,2022-02-12 10:43:01.626000+00:00,,,0.0,0.34,MINUTES,185778,79,103.2853333965667,233,24.032203267107196,"POLYGON ((2.20613764 48.95071663, 2.20636843 48.89488724, 2.43411321 48.89016258, 2.43421659 48.94554231, 2.20613764 48.95071663))"
80,ae709036-8b43-4e69-9f7e-e4cde6f817b2,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-12-18T14:08:49Z', 'processingDate': '2021-12-04T11:28:03.715Z', 'azimuthAngle': 180.0497263720745, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9fd62cfd-aee6-4557-931d-a096672897bd', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00917900960527', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.338268509830407, 48.86927817928987], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_75acf88e05ba5ce30cd639479072d59a', 'publicationDate': '2021-12-04T11:33:55.190512825Z', 'illuminationElevationAngle': 18.295484129707525, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-12-16T14:08:24.182463487Z', 'incidenceAngleAcrossTrack': 19.995881360306367, 'illuminationAzimuthAngle': 166.86160251832254, 'incidenceAngleAlongTrack': -6.962908170413624, 'incidenceAngle': 20.78266988026964, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",ae709036-8b43-4e69-9f7e-e4cde6f817b2,airbus,2021-12-04 10:46:26.633000+00:00,,,100.0,0.3,HOURS,433800,80,242.02516521615036,277,20.78266988026964,"POLYGON ((2.22947296 48.93525403, 2.23072924 48.80109322, 2.23072446 48.800261939999984, 2.23060311 48.79802003, 2.44638077 48.80381778999998, 2.44636795 48.80601478, 2.44636383 48.80683836999999, 2.44706406 48.9405016, 2.22947296 48.93525403))"
81,0287b04a-78d1-4705-9bca-08fdf27188ba,pneo,pneo,oneatlas,"{'commercialReference': '000037536', 'qualified': False, 'lastUpdateDate': '2022-08-20T19:09:43Z', 'processingDate': '2022-08-20T17:06:26.391Z', 'azimuthAngle': 64.3308149680077, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7636841e-eaed-4bd9-a2e7-8d705060b18d', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01810503432120', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_27', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.69263390616414, 'lon': 2.34435021182393}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000037536_1_1_I_1', 'publicationDate': '2022-08-20T19:06:53.908895334Z', 'illuminationElevationAngle': 56.30242688245615, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-20T19:09:43Z', 'incidenceAngleAcrossTrack': 12.982830194064073, 'illuminationAzimuthAngle': 150.5077153298423, 'format': 'SAFIR', 'internalLine': '1_1', 'incidenceAngleAlongTrack': -6.06563332563643, 'internalReference': 'SAL22031399', 'incidenceAngle': 14.12899153601438, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",0287b04a-78d1-4705-9bca-08fdf27188ba,airbus,2022-08-03 10:50:14.172000+00:00,,,0.0,0.31,MINUTES,378414,81,235.1321998755421,82,14.12899153601438,"POLYGON ((2.24336617 48.76268989, 2.24378324 48.61989301, 2.44494549 48.62317886, 2.44533425 48.76535659, 2.24336617 48.76268989))"
82,78b6ff05-eee8-47cc-92ea-9981c64e5b95,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202111031110584_FR1_PX_E002N48_0521_00596', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-11-19T07:23:45Z', 'processingDate': '2021-11-03T15:26:50.692Z', 'parentIdentifier': 'DS_PHR1B_202111031110584_FR1_PX_E002N48_0521_00596', 'azimuthAngle': 179.9695375682543, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'c8a96ca1-ade5-40b4-8399-a48ddeea1541', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3500428811269494, 48.859010877186414], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_b7078492360aaa14afadacd6389a837d', 'publicationDate': '2021-11-03T15:44:29.345916874Z', 'illuminationElevationAngle': 25.90180163279764, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-11-15T16:00:05.97556642Z', 'incidenceAngleAcrossTrack': -14.79615479500047, 'illuminationAzimuthAngle': 173.5291067047977, 'incidenceAngleAlongTrack': -13.35096649329383, 'incidenceAngle': 19.54987693632026, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202111031110584_FR1_PX_E002N48_0521_00596', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",78b6ff05-eee8-47cc-92ea-9981c64e5b95,airbus,2021-11-03 11:10:58.430000+00:00,,,46.5,0.5,HOURS,151370,82,151.49687618349995,293,19.54987693632026,"POLYGON ((2.20085307 48.83397057, 2.32357311 48.829858649999984, 2.49923269 48.82206747, 2.49902143 48.88458878, 2.44855068 48.88700749, 2.34565026 48.89121896, 2.20109664 48.8957799, 2.20085307 48.83397057))"
83,9347e86b-19b2-46d4-abb3-b2911a483d2a,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-10-15T11:17:57.359222456Z', 'processingDate': '2022-10-15T11:12:04.615Z', 'azimuthAngle': 179.75635651720683, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9e8e1da0-8d81-4965-8b3a-32fcfa4487e9', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_02103104409181', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.83768736984394, 'lon': 2.650933182873528}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'f84383d5-4663-4909-a47b-68a4d9bde3e7', 'publicationDate': '2022-10-15T11:17:57.359222456Z', 'illuminationElevationAngle': 32.44628200985406, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-10-12T11:17:04.843797413Z', 'incidenceAngleAcrossTrack': 4.262395455952456, 'illuminationAzimuthAngle': 167.81619966200063, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -5.3549078647583, 'incidenceAngle': 6.840129726648412, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",9347e86b-19b2-46d4-abb3-b2911a483d2a,airbus,2022-10-15 10:53:57.237000+00:00,,,87.0,0.3,HOURS,199800,83,207.06405876190257,42,6.840129726648412,"POLYGON ((2.74791829 48.90358758, 2.55394807 48.90278544, 2.55428469 48.77601876, 2.55428798 48.77523621999999, 2.55429868 48.77176363, 2.74767522 48.77268781, 2.74768982 48.77616581, 2.74769083 48.77694835, 2.74791829 48.90358758))"
84,e3c750e6-2c8d-4479-8ecc-46afb52af80d,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206201058408_FR1_PX_E002N49_0502_02334', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-04T14:50:45.264558474Z', 'processingDate': '2022-06-20T13:11:27.728Z', 'parentIdentifier': 'DS_PHR1B_202206201058408_FR1_PX_E002N49_0502_02334', 'azimuthAngle': 179.9937633991374, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'a7c9c988-67ce-4072-b0a3-5314770d4d49', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.074667444172405, 'lon': 2.362363494874439}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '3b0f7561-e933-4885-8b76-fd2055729152', 'publicationDate': '2022-07-04T14:50:45.264558474Z', 'illuminationElevationAngle': 62.4024541935563, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-01T13:17:10.061318838Z', 'incidenceAngleAcrossTrack': 3.193670627196309, 'illuminationAzimuthAngle': 152.3990676960966, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -8.504486739803383, 'incidenceAngle': 9.068065767928024, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202206201058408_FR1_PX_E002N49_0502_02334', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",e3c750e6-2c8d-4479-8ecc-46afb52af80d,airbus,2022-06-20 10:58:40.806000+00:00,,,99.90505096332114,0.5,HOURS,202270,84,536.4479026114288,152,9.068065767928024,"POLYGON ((2.22384262 48.95508298, 2.33838213 48.95654449, 2.50093782 48.95685495, 2.50169688 49.19416858999998, 2.48181941 49.19427402, 2.34518835 49.19421974, 2.22303011 49.19280275, 2.22384262 48.95508298))"
85,fb764137-4e17-416e-93fb-666a7779fefe,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-01-06T15:48:47Z', 'processingDate': '2021-12-23T12:54:03.906Z', 'azimuthAngle': 179.9589003613346, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'ade0cf99-dafe-4a4c-91c3-59c6f3b4e328', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_00926801095087', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3382454803805945, 48.869493438433594], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_5c527bb376994e9bad72b8151a51503b', 'publicationDate': '2021-12-23T15:25:33.334378523Z', 'illuminationElevationAngle': 16.919350115563354, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-01-04T15:47:22.170530445Z', 'incidenceAngleAcrossTrack': -5.564541462624517, 'illuminationAzimuthAngle': 168.6997094798372, 'incidenceAngleAlongTrack': -10.990154298478055, 'incidenceAngle': 12.163820625100971, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",fb764137-4e17-416e-93fb-666a7779fefe,airbus,2021-12-23 11:01:16.754000+00:00,,,99.0,0.3,HOURS,383400,85,214.15247551663555,276,12.163820625100971,"POLYGON ((2.23972907 48.93731326, 2.23981746 48.807262219999984, 2.2398158 48.80646038, 2.23981565 48.80431335, 2.4366649 48.80165099, 2.43667563 48.8037971, 2.43667332 48.80460887, 2.43676189 48.93521796999998, 2.23972907 48.93731326))"
